longitude,latitude,sequential_number,district,address,street_address,lot_size,indication_use,building_structure,shape_category,width_ratio,depth_ratio,floor_above_ground,floor_underground,front_road_classification,direction_front_road,front_road_width,side_road_classification,directional_classification_side_road,proximity_traffic_facilities,current_status_land_surrounding_area,station_name,station_distance,purpose_classification,fire_prevention_category,urban_planning_classification,high_altitude_district,forestry_classification,park_classification,building_land_ratio,floor_area_ratio,percentage_change_previous_year,seireki,price
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2010,49700
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2009,50200
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2008,50200
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2007,50200
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2006,50800
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2005,51800
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2004,53500
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2003,54500
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2002,54700
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2001,54700
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,2000,53900
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1999,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1998,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1997,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1996,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1995,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1994,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1993,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1992,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1991,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1990,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1989,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1988,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1987,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1986,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1985,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1984,0
140.6985139,40.8280589,2,青森,青森県　青森市大字石江字岡部１６４番１０外,_,198,_,W,_,10,10,2,0,市道,西,65,_,_,_,一般住宅にアパートが混在する住宅地域,新青森,500,1低専,_,市街化,0,_,_,50,80,0,1983,0
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2022,26600
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2021,26600
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2020,26900
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2019,27200
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2018,27300
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2017,27500
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2016,28000
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2015,28600
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2014,29500
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2013,30700
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2012,32300
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2011,34200
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2010,36100
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2009,38000
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2008,39500
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2007,40800
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2006,42100
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2005,43500
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2004,44900
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2003,45400
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2002,45600
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2001,45600
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,2000,45600
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,1999,45600
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,1998,44800
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,1997,44000
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,1996,43000
140.700205,40.820905,3,青森,青森県　青森市大字三内字沢部３９９番３,_,193,_,W,_,10,15,2,0,市道,南東,65,_,_,_,一般住宅にアパート等が混在する閑静な住宅地域,新青森,1500,1低専,_,市街化,0,_,_,50,80,0,1995,43000
